SBE_1eV/outer_sop_minus_0.002m_from_spnNe+2/,7875.0
SBE_1eV/outer_sop_minus_0.044m_from_spnNe+2/,3637.0
SBE_1eV/outer_sop_plus_0.002m_from_spnNe+2/,5953.0
SBE_1eV/outer_sop_minus_0.039m_from_spnNe+2/,4082.0
SBE_1eV/inner_sop_plus_0.306m_from_spnNe+2/,8197.0
SBE_1eV/inner_sop_minus_0.072m_from_spnNe+2/,50000.0
SBE_1eV/outer_sop_minus_0.034m_from_spnNe+2/,3774.0
SBE_1eV/outer_sop_plus_0.088m_from_spnNe+2/,17858.0
SBE_1eV/inner_sop_minus_0.130m_from_spnNe+2/,24391.0
SBE_1eV/outer_sop_minus_0.058m_from_spnNe+2/,3334.0
SBE_1eV/inner_sop_minus_0.062m_from_spnNe+2/,40000.0
SBE_1eV/outer_sop_plus_0.028m_from_spnNe+2/,5781.0
SBE_1eV/inner_sop_plus_0.088m_from_spnNe+2/,1000000.0
SBE_1eV/outer_sop_plus_0.055m_from_spnNe+2/,10870.0
SBE_1eV/outer_sop_minus_0.048m_from_spnNe+2/,3522.0
SBE_1eV/outer_sop_minus_0.030m_from_spnNe+2/,4238.0
SBE_1eV/inner_sop_minus_0.007m_from_spnNe+2/,166667.0
SBE_1eV/inner_sop_plus_0.229m_from_spnNe+2/,26316.0
SBE_1eV/inner_sop_plus_0.486m_from_spnNe+2/,1117.0
SBE_1eV/inner_sop_minus_0.011m_from_spnNe+2/,55556.0
SBE_1eV/inner_sop_plus_0.414m_from_spnNe+2/,1704.0
SBE_1eV/outer_sop_plus_0.008m_from_spnNe+2/,6757.0
SBE_1eV/inner_sop_minus_0.029m_from_spnNe+2/,45455.0
SBE_1eV/outer_sop_minus_0.068m_from_spnNe+2/,4017.0
SBE_1eV/outer_sop_plus_0.259m_from_spnNe+2/,224.0
SBE_1eV/inner_sop_plus_0.191m_from_spnNe+2/,76924.0
SBE_1eV/inner_sop_minus_0.054m_from_spnNe+2/,66667.0
SBE_1eV/inner_sop_plus_0.060m_from_spnNe+2/,200000.0
SBE_1eV/outer_sop_minus_0.003m_from_spnNe+2/,8696.0
SBE_1eV/outer_sop_plus_0.107m_from_spnNe+2/,10990.0
SBE_1eV/outer_sop_minus_0.013m_from_spnNe+2/,6623.0
SBE_1eV/outer_sop_plus_0.282m_from_spnNe+2/,178.0
SBE_1eV/inner_sop_minus_0.045m_from_spnNe+2/,90910.0
SBE_1eV/outer_sop_plus_0.169m_from_spnNe+2/,1500.0
SBE_1eV/inner_sop_plus_0.582m_from_spnNe+2/,1624.0
SBE_1eV/inner_sop_minus_0.022m_from_spnNe+2/,111112.0
SBE_1eV/inner_sop_plus_0.534m_from_spnNe+2/,1356.0
SBE_1eV/outer_sop_plus_0.017m_from_spnNe+2/,5848.0
SBE_1eV/inner_sop_minus_0.081m_from_spnNe+2/,62500.0
SBE_1eV/outer_sop_minus_0.005m_from_spnNe+2/,9804.0
SBE_1eV/inner_sop_minus_0.120m_from_spnNe+2/,27778.0
SBE_1eV/inner_sop_minus_0.037m_from_spnNe+2/,45455.0
SBE_1eV/inner_sop_minus_0.016m_from_spnNe+2/,83334.0
SBE_1eV/outer_sop_plus_0.304m_from_spnNe+2/,261.0
SBE_1eV/outer_sop_minus_0.010m_from_spnNe+2/,8131.0
SBE_1eV/inner_sop_plus_0.120m_from_spnNe+2/,200000.0
SBE_1eV/outer_sop_minus_0.025m_from_spnNe+2/,4652.0
SBE_1eV/outer_sop_plus_0.127m_from_spnNe+2/,4717.0
SBE_1eV/outer_sop_plus_0.191m_from_spnNe+2/,782.0
SBE_1eV/inner_sop_plus_0.380m_from_spnNe+2/,2482.0
SBE_1eV/outer_sop_plus_0.236m_from_spnNe+2/,264.0
SBE_1eV/outer_sop_minus_0.017m_from_spnNe+2/,5435.0
SBE_1eV/inner_sop_minus_0.004m_from_spnNe+2/,66667.0
SBE_1eV/inner_sop_minus_0.111m_from_spnNe+2/,27028.0
SBE_1eV/outer_sop_minus_0.053m_from_spnNe+2/,3175.0
SBE_1eV/outer_sop_plus_0.214m_from_spnNe+2/,404.0
SBE_1eV/inner_sop_minus_0.101m_from_spnNe+2/,26316.0
SBE_1eV/outer_sop_minus_0.007m_from_spnNe+2/,6850.0
SBE_1eV/inner_sop_plus_0.448m_from_spnNe+2/,1386.0
SBE_1eV/outer_sop_plus_0.040m_from_spnNe+2/,21740.0
SBE_1eV/inner_sop_plus_0.267m_from_spnNe+2/,14926.0
SBE_1eV/inner_sop_plus_0.343m_from_spnNe+2/,3509.0
SBE_1eV/outer_sop_plus_0.071m_from_spnNe+2/,8334.0
SBE_1eV/inner_sop_plus_0.037m_from_spnNe+2/,250000.0
SBE_1eV/inner_sop_minus_0.139m_from_spnNe+2/,22223.0
SBE_1eV/inner_sop_plus_0.154m_from_spnNe+2/,100000.0
SBE_1eV/outer_sop_plus_0.148m_from_spnNe+2/,3226.0
SBE_1eV/inner_sop_plus_0.018m_from_spnNe+2/,100000.0
SBE_1eV/outer_sop_minus_0.021m_from_spnNe+2/,5155.0
SBE_1eV/outer_sop_minus_0.063m_from_spnNe+2/,3691.0
SBE_1eV/inner_sop_minus_0.091m_from_spnNe+2/,37038.0
SBE_1eV/inner_sop_plus_0.004m_from_spnNe+2/,500000.0
