SBE_1eV/outer_sop_minus_0.002m_from_spnNe+3/,100000.0
SBE_1eV/outer_sop_minus_0.044m_from_spnNe+3/,58824.0
SBE_1eV/outer_sop_plus_0.002m_from_spnNe+3/,66667.0
SBE_1eV/outer_sop_minus_0.039m_from_spnNe+3/,40000.0
SBE_1eV/inner_sop_plus_0.306m_from_spnNe+3/,1000000.0
SBE_1eV/outer_sop_minus_0.034m_from_spnNe+3/,41667.0
SBE_1eV/outer_sop_minus_0.058m_from_spnNe+3/,41667.0
SBE_1eV/outer_sop_plus_0.055m_from_spnNe+3/,333334.0
SBE_1eV/outer_sop_minus_0.048m_from_spnNe+3/,58824.0
SBE_1eV/outer_sop_minus_0.030m_from_spnNe+3/,76924.0
SBE_1eV/inner_sop_plus_0.486m_from_spnNe+3/,3922.0
SBE_1eV/inner_sop_plus_0.414m_from_spnNe+3/,17242.0
SBE_1eV/outer_sop_plus_0.008m_from_spnNe+3/,38462.0
SBE_1eV/outer_sop_minus_0.068m_from_spnNe+3/,47620.0
SBE_1eV/outer_sop_plus_0.259m_from_spnNe+3/,1603.0
SBE_1eV/outer_sop_minus_0.003m_from_spnNe+3/,100000.0
SBE_1eV/outer_sop_minus_0.013m_from_spnNe+3/,166667.0
SBE_1eV/outer_sop_plus_0.282m_from_spnNe+3/,804.0
SBE_1eV/outer_sop_plus_0.169m_from_spnNe+3/,1000000.0
SBE_1eV/inner_sop_plus_0.582m_from_spnNe+3/,6411.0
SBE_1eV/inner_sop_plus_0.534m_from_spnNe+3/,3938.0
SBE_1eV/outer_sop_plus_0.017m_from_spnNe+3/,33334.0
SBE_1eV/outer_sop_minus_0.005m_from_spnNe+3/,142858.0
SBE_1eV/outer_sop_plus_0.304m_from_spnNe+3/,938.0
SBE_1eV/outer_sop_minus_0.010m_from_spnNe+3/,125000.0
SBE_1eV/outer_sop_minus_0.025m_from_spnNe+3/,111112.0
SBE_1eV/outer_sop_plus_0.191m_from_spnNe+3/,90910.0
SBE_1eV/inner_sop_plus_0.380m_from_spnNe+3/,76924.0
SBE_1eV/outer_sop_plus_0.236m_from_spnNe+3/,4630.0
SBE_1eV/outer_sop_minus_0.017m_from_spnNe+3/,76924.0
SBE_1eV/outer_sop_minus_0.053m_from_spnNe+3/,62500.0
SBE_1eV/outer_sop_plus_0.214m_from_spnNe+3/,19231.0
SBE_1eV/outer_sop_minus_0.007m_from_spnNe+3/,333334.0
SBE_1eV/inner_sop_plus_0.448m_from_spnNe+3/,8772.0
SBE_1eV/outer_sop_plus_0.040m_from_spnNe+3/,1000000.0
SBE_1eV/inner_sop_plus_0.343m_from_spnNe+3/,250000.0
SBE_1eV/outer_sop_minus_0.021m_from_spnNe+3/,76924.0
SBE_1eV/outer_sop_minus_0.063m_from_spnNe+3/,47620.0
